"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 08 08:37:01 GMT 2025","Fri Aug 08 08:37:01 GMT 2025","583","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [4] balance=1.0E13, errorMessage=Deposit amount exceeds the 5000 limit",""
"passed","Fri Aug 08 08:36:34 GMT 2025","Fri Aug 08 08:36:36 GMT 2025","1391","","ui.DepositUserTest","","ui.DepositUserTest","userCanAddDepositWithValidAmount","User can add deposit with valid amount [3] amount=4999.99",""
"passed","Fri Aug 08 08:36:59 GMT 2025","Fri Aug 08 08:36:59 GMT 2025","597","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [1] balance=-1.0, errorMessage=Invalid account or amount",""
"passed","Fri Aug 08 08:36:54 GMT 2025","Fri Aug 08 08:36:54 GMT 2025","100","","api.DeleteUserTest","","api.DeleteUserTest","adminCannotDeleteNonExistentUserTest","Admin can not delete non-existent user",""
"passed","Fri Aug 08 08:36:52 GMT 2025","Fri Aug 08 08:36:54 GMT 2025","1573","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCanNotTransferMoneyWithAmountGreaterThanMaxTest","User can not transfer money with amount greater than limit",""
"passed","Fri Aug 08 08:36:59 GMT 2025","Fri Aug 08 08:37:00 GMT 2025","622","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [2] balance=0.0, errorMessage=Invalid account or amount",""
"passed","Fri Aug 08 08:36:57 GMT 2025","Fri Aug 08 08:36:57 GMT 2025","92","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots",""
"passed","Fri Aug 08 08:36:57 GMT 2025","Fri Aug 08 08:36:57 GMT 2025","95","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValue=Username must be between 3 and 15 characters",""
"passed","Fri Aug 08 08:36:46 GMT 2025","Fri Aug 08 08:36:47 GMT 2025","1438","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [6] amount=10000.0, recipientName=, recipientAccountNumber=1234567890, expectedUiError=❌ No user found with this account number.",""
"passed","Fri Aug 08 08:36:56 GMT 2025","Fri Aug 08 08:36:57 GMT 2025","100","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank",""
"passed","Fri Aug 08 08:36:54 GMT 2025","Fri Aug 08 08:36:54 GMT 2025","249","","api.DeleteUserTest","","api.DeleteUserTest","adminCanCreateUserWithCorrectDataTest","Admin can delete user with correct data",""
"passed","Fri Aug 08 08:37:05 GMT 2025","Fri Aug 08 08:37:06 GMT 2025","442","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [4] name=Иван abc, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Fri Aug 08 08:38:42 GMT 2025","Fri Aug 08 08:38:42 GMT 2025","0","","API Coverage","","","","API Coverage Dashboard",""
"passed","Fri Aug 08 08:36:22 GMT 2025","Fri Aug 08 08:36:23 GMT 2025","787","","ui.CreateUserTest","","ui.CreateUserTest","adminCanCreateUserTest","adminCanCreateUserTest()",""
"passed","Fri Aug 08 08:37:03 GMT 2025","Fri Aug 08 08:37:03 GMT 2025","683","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidDataTest","User can not transfer money with invalid data [2] amount=-1.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts",""
"passed","Fri Aug 08 08:36:51 GMT 2025","Fri Aug 08 08:36:52 GMT 2025","1445","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [10] amount=10000.0, recipientName=User, recipientAccountNumber=UserAccountNumber, expectedUiError=❌ Error: Invalid transfer: insufficient funds or invalid accounts",""
"passed","Fri Aug 08 08:36:28 GMT 2025","Fri Aug 08 08:36:29 GMT 2025","1110","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [2] amount=-1.0, expectedUiError=❌ Please enter a valid amount.",""
"passed","Fri Aug 08 08:36:48 GMT 2025","Fri Aug 08 08:36:50 GMT 2025","1195","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [8] amount=10000.0, recipientName=User, recipientAccountNumber=null, expectedUiError=❌ Please fill all fields and confirm.",""
"passed","Fri Aug 08 08:37:04 GMT 2025","Fri Aug 08 08:37:05 GMT 2025","411","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [2] name=This is a very long name that exceeds fifty characters, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Fri Aug 08 08:36:42 GMT 2025","Fri Aug 08 08:36:43 GMT 2025","1486","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [3] amount=10000.0, recipientName=NonExistentUser, recipientAccountNumber=1234567890, expectedUiError=❌ No user found with this account number.",""
"passed","Fri Aug 08 08:36:37 GMT 2025","Fri Aug 08 08:36:39 GMT 2025","2006","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCanTransferMoneyWithCorrectDataTest","User can transfer money with correct data",""
"passed","Fri Aug 08 08:36:58 GMT 2025","Fri Aug 08 08:36:58 GMT 2025","497","","api.DepositUserTest","","api.DepositUserTest","userCanAddDepositWithCorrectDataTest","User can add deposit with correct data [2] balance=5000.0",""
"passed","Fri Aug 08 08:36:18 GMT 2025","Fri Aug 08 08:36:22 GMT 2025","4381","","ui.CreateAccountTest","","ui.CreateAccountTest","userCanCreateAccountTest","userCanCreateAccountTest()",""
"passed","Fri Aug 08 08:36:27 GMT 2025","Fri Aug 08 08:36:28 GMT 2025","1509","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [1] amount=0.0, expectedUiError=❌ Please enter a valid amount.",""
"passed","Fri Aug 08 08:37:02 GMT 2025","Fri Aug 08 08:37:03 GMT 2025","693","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidDataTest","User can not transfer money with invalid data [1] amount=0.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts",""
"passed","Fri Aug 08 08:36:39 GMT 2025","Fri Aug 08 08:36:40 GMT 2025","1278","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [1] amount=10000.0, recipientName=, recipientAccountNumber=, expectedUiError=❌ Please fill all fields and confirm.",""
"passed","Fri Aug 08 08:36:43 GMT 2025","Fri Aug 08 08:36:45 GMT 2025","1496","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [4] amount=10000.0, recipientName=User, recipientAccountNumber=badformat, expectedUiError=❌ No user found with this account number.",""
"passed","Fri Aug 08 08:36:23 GMT 2025","Fri Aug 08 08:36:24 GMT 2025","679","","ui.CreateUserTest","","ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest","adminCannotCreateUserWithInvalidDataTest()",""
"passed","Fri Aug 08 08:36:29 GMT 2025","Fri Aug 08 08:36:31 GMT 2025","1142","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [3] amount=5000.01, expectedUiError=❌ Please deposit less or equal to 5000$.",""
