"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 04 15:20:23 GMT 2025","Mon Aug 04 15:20:24 GMT 2025","1452","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [10] amount=10000.0, recipientName=User, recipientAccountNumber=UserAccountNumber, expectedUiError=❌ Error: Invalid transfer: insufficient funds or invalid accounts",""
"passed","Mon Aug 04 15:20:35 GMT 2025","Mon Aug 04 15:20:36 GMT 2025","686","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidDataTest","User can not transfer money with invalid data [3] amount=10001.0, errorMessage=Transfer amount cannot exceed 10000",""
"passed","Mon Aug 04 15:20:26 GMT 2025","Mon Aug 04 15:20:27 GMT 2025","808","","api.CreateAccountTest","","api.CreateAccountTest","userCanGetAllAccountsTest","User can get all accounts",""
"passed","Mon Aug 04 15:20:29 GMT 2025","Mon Aug 04 15:20:30 GMT 2025","500","","api.DepositUserTest","","api.DepositUserTest","userCanAddDepositWithCorrectDataTest","User can add deposit with correct data [2] balance=5000.0",""
"passed","Mon Aug 04 15:20:16 GMT 2025","Mon Aug 04 15:20:18 GMT 2025","1237","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [5] amount=10000.0, recipientName=User, recipientAccountNumber=, expectedUiError=❌ Please fill all fields and confirm.",""
"passed","Mon Aug 04 15:20:18 GMT 2025","Mon Aug 04 15:20:19 GMT 2025","1457","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [6] amount=10000.0, recipientName=, recipientAccountNumber=1234567890, expectedUiError=❌ No user found with this account number.",""
"passed","Mon Aug 04 15:20:37 GMT 2025","Mon Aug 04 15:20:38 GMT 2025","430","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [4] name=Иван abc, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Mon Aug 04 15:20:32 GMT 2025","Mon Aug 04 15:20:32 GMT 2025","592","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [3] balance=5001.0, errorMessage=Deposit amount exceeds the 5000 limit",""
"passed","Mon Aug 04 15:20:32 GMT 2025","Mon Aug 04 15:20:33 GMT 2025","596","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [4] balance=1.0E13, errorMessage=Deposit amount exceeds the 5000 limit",""
"passed","Mon Aug 04 15:20:21 GMT 2025","Mon Aug 04 15:20:23 GMT 2025","1404","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [9] amount=10000.0, recipientName=null, recipientAccountNumber=1234567890, expectedUiError=❌ No user found with this account number.",""
"passed","Mon Aug 04 15:19:58 GMT 2025","Mon Aug 04 15:20:00 GMT 2025","1576","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [1] amount=0.0, expectedUiError=❌ Please enter a valid amount.",""
"passed","Mon Aug 04 15:19:56 GMT 2025","Mon Aug 04 15:19:56 GMT 2025","425","","ui.LoginUserTest","","ui.LoginUserTest","adminCanLoginWithCorrectDataTest","adminCanLoginWithCorrectDataTest()",""
"passed","Mon Aug 04 15:20:28 GMT 2025","Mon Aug 04 15:20:28 GMT 2025","96","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValue=Username must be between 3 and 15 characters",""
"passed","Mon Aug 04 15:20:28 GMT 2025","Mon Aug 04 15:20:28 GMT 2025","256","","api.CreateUserTest","","api.CreateUserTest","adminCanCreateUserAndGetSuccessfulResponseTest","Admin can create user and get successful response",""
"passed","Mon Aug 04 15:20:28 GMT 2025","Mon Aug 04 15:20:29 GMT 2025","95","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots",""
"passed","Mon Aug 04 15:20:15 GMT 2025","Mon Aug 04 15:20:16 GMT 2025","1521","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [4] amount=10000.0, recipientName=User, recipientAccountNumber=badformat, expectedUiError=❌ No user found with this account number.",""
"passed","Mon Aug 04 15:19:56 GMT 2025","Mon Aug 04 15:19:58 GMT 2025","2143","","ui.DepositUserTest","","ui.DepositUserTest","userCanDepositTwiceWithSameAmountAndBalanceIsCorrect","User can deposit twice with the same amount and balance is correct",""
"passed","Mon Aug 04 15:19:55 GMT 2025","Mon Aug 04 15:19:56 GMT 2025","652","","ui.LoginUserTest","","ui.LoginUserTest","userCanLoginWithCorrectDataTest","userCanLoginWithCorrectDataTest()",""
"passed","Mon Aug 04 15:20:29 GMT 2025","Mon Aug 04 15:20:29 GMT 2025","341","","api.LoginUserTest","","api.LoginUserTest","userCanGenerateAuthTokenTest","User can generate auth token",""
"passed","Mon Aug 04 15:20:29 GMT 2025","Mon Aug 04 15:20:29 GMT 2025","91","","api.LoginUserTest","","api.LoginUserTest","adminCanGenerateAuthTokenTest","Admin can generate auth token",""
"passed","Mon Aug 04 15:19:55 GMT 2025","Mon Aug 04 15:19:55 GMT 2025","658","","ui.CreateUserTest","","ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest","adminCannotCreateUserWithInvalidDataTest()",""
"passed","Mon Aug 04 15:20:34 GMT 2025","Mon Aug 04 15:20:34 GMT 2025","712","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidDataTest","User can not transfer money with invalid data [1] amount=0.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts",""
"passed","Mon Aug 04 15:22:15 GMT 2025","Mon Aug 04 15:22:15 GMT 2025","0","","API Coverage","","","","API Coverage Dashboard",""
"passed","Mon Aug 04 15:19:54 GMT 2025","Mon Aug 04 15:19:55 GMT 2025","767","","ui.CreateUserTest","","ui.CreateUserTest","adminCanCreateUserTest","adminCanCreateUserTest()",""
"passed","Mon Aug 04 15:20:28 GMT 2025","Mon Aug 04 15:20:28 GMT 2025","95","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank",""
"passed","Mon Aug 04 15:20:12 GMT 2025","Mon Aug 04 15:20:13 GMT 2025","1213","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [2] amount=10000.0, recipientName=, recipientAccountNumber=, expectedUiError=❌ Please fill all fields and confirm.",""
"passed","Mon Aug 04 15:20:19 GMT 2025","Mon Aug 04 15:20:20 GMT 2025","1116","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [7] amount=10000.0, recipientName=null, recipientAccountNumber=null, expectedUiError=❌ Please fill all fields and confirm.",""
"passed","Mon Aug 04 15:20:30 GMT 2025","Mon Aug 04 15:20:30 GMT 2025","508","","api.DepositUserTest","","api.DepositUserTest","userCanAddDepositWithCorrectDataTest","User can add deposit with correct data [3] balance=50.5",""
"passed","Mon Aug 04 15:20:37 GMT 2025","Mon Aug 04 15:20:37 GMT 2025","414","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [3] name=Invalid Name!@#$, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Mon Aug 04 15:20:26 GMT 2025","Mon Aug 04 15:20:26 GMT 2025","100","","api.DeleteUserTest","","api.DeleteUserTest","adminCannotDeleteNonExistentUserTest","Admin can not delete non-existent user",""
"passed","Mon Aug 04 15:20:04 GMT 2025","Mon Aug 04 15:20:06 GMT 2025","1500","","ui.DepositUserTest","","ui.DepositUserTest","userCanAddDepositWithValidAmount","User can add deposit with valid amount [2] amount=100.0",""
"passed","Mon Aug 04 15:20:36 GMT 2025","Mon Aug 04 15:20:36 GMT 2025","416","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [1] name=AB, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Mon Aug 04 15:20:30 GMT 2025","Mon Aug 04 15:20:31 GMT 2025","601","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [1] balance=-1.0, errorMessage=Invalid account or amount",""
"passed","Mon Aug 04 15:20:06 GMT 2025","Mon Aug 04 15:20:07 GMT 2025","1380","","ui.DepositUserTest","","ui.DepositUserTest","userCanAddDepositWithValidAmount","User can add deposit with valid amount [3] amount=4999.99",""
"passed","Mon Aug 04 15:20:38 GMT 2025","Mon Aug 04 15:20:38 GMT 2025","510","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCanChangeNameWithValidDataTest","User can change name with valid data",""
