"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 19:12:59 GMT 2025","Thu Aug 07 19:13:01 GMT 2025","2066","","ui.DepositUserTest","","ui.DepositUserTest","userCanDepositTwiceWithSameAmountAndBalanceIsCorrect","User can deposit twice with the same amount and balance is correct",""
"passed","Thu Aug 07 19:12:29 GMT 2025","Thu Aug 07 19:12:29 GMT 2025","90","","api.DeleteUserTest","","api.DeleteUserTest","adminCannotDeleteNonExistentUserTest","Admin can not delete non-existent user",""
"passed","Thu Aug 07 19:12:36 GMT 2025","Thu Aug 07 19:12:38 GMT 2025","1547","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [3] amount=10000.0, recipientName=NonExistentUser, recipientAccountNumber=1234567890, expectedUiError=❌ No user found with this account number.",""
"passed","Thu Aug 07 19:12:25 GMT 2025","Thu Aug 07 19:12:25 GMT 2025","528","","api.DepositUserTest","","api.DepositUserTest","userCanAddDepositWithCorrectDataTest","User can add deposit with correct data [2] balance=5000.0",""
"passed","Thu Aug 07 19:13:02 GMT 2025","Thu Aug 07 19:13:03 GMT 2025","1062","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [2] amount=-1.0, expectedUiError=❌ Please enter a valid amount.",""
"passed","Thu Aug 07 19:12:34 GMT 2025","Thu Aug 07 19:12:35 GMT 2025","1344","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [1] amount=10000.0, recipientName=, recipientAccountNumber=, expectedUiError=❌ Please fill all fields and confirm.",""
"failed","Thu Aug 07 19:12:54 GMT 2025","Thu Aug 07 19:12:59 GMT 2025","4624","","ui.LoginUserTest","","ui.LoginUserTest","adminCanLoginWithCorrectDataTest","adminCanLoginWithCorrectDataTest()",""
"passed","Thu Aug 07 19:12:13 GMT 2025","Thu Aug 07 19:12:16 GMT 2025","3486","","api.CreateAccountTest","","api.CreateAccountTest","userCanGetAllAccountsTest","User can get all accounts",""
"passed","Thu Aug 07 19:12:25 GMT 2025","Thu Aug 07 19:12:26 GMT 2025","529","","api.DepositUserTest","","api.DepositUserTest","userCanAddDepositWithCorrectDataTest","User can add deposit with correct data [3] balance=50.5",""
"passed","Thu Aug 07 19:13:07 GMT 2025","Thu Aug 07 19:13:08 GMT 2025","1389","","ui.DepositUserTest","","ui.DepositUserTest","userCanAddDepositWithValidAmount","User can add deposit with valid amount [3] amount=4999.99",""
"passed","Thu Aug 07 19:12:46 GMT 2025","Thu Aug 07 19:12:48 GMT 2025","1488","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [10] amount=10000.0, recipientName=User, recipientAccountNumber=UserAccountNumber, expectedUiError=❌ Error: Invalid transfer: insufficient funds or invalid accounts",""
"passed","Thu Aug 07 19:12:20 GMT 2025","Thu Aug 07 19:12:21 GMT 2025","791","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidDataTest","User can not transfer money with invalid data [2] amount=-1.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts",""
"passed","Thu Aug 07 19:12:29 GMT 2025","Thu Aug 07 19:12:29 GMT 2025","98","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots",""
"passed","Thu Aug 07 19:13:05 GMT 2025","Thu Aug 07 19:13:07 GMT 2025","1382","","ui.DepositUserTest","","ui.DepositUserTest","userCanAddDepositWithValidAmount","User can add deposit with valid amount [2] amount=100.0",""
"passed","Thu Aug 07 19:12:26 GMT 2025","Thu Aug 07 19:12:27 GMT 2025","632","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [2] balance=0.0, errorMessage=Invalid account or amount",""
"passed","Thu Aug 07 19:12:16 GMT 2025","Thu Aug 07 19:12:18 GMT 2025","1430","","api.CreateAccountTest","","api.CreateAccountTest","userCanCreateAccountTest","User can create account",""
"passed","Thu Aug 07 19:14:11 GMT 2025","Thu Aug 07 19:14:11 GMT 2025","0","","API Coverage","","","","API Coverage Dashboard",""
"passed","Thu Aug 07 19:12:18 GMT 2025","Thu Aug 07 19:12:19 GMT 2025","1120","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCanTransferMoneyWithCorrectDataTest","User can transfer money with correct data",""
"passed","Thu Aug 07 19:12:29 GMT 2025","Thu Aug 07 19:12:29 GMT 2025","97","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValue=Username must be between 3 and 15 characters",""
"passed","Thu Aug 07 19:12:41 GMT 2025","Thu Aug 07 19:12:42 GMT 2025","1475","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [6] amount=10000.0, recipientName=, recipientAccountNumber=1234567890, expectedUiError=❌ No user found with this account number.",""
"passed","Thu Aug 07 19:12:28 GMT 2025","Thu Aug 07 19:12:29 GMT 2025","259","","api.CreateUserTest","","api.CreateUserTest","adminCanCreateUserAndGetSuccessfulResponseTest","Admin can create user and get successful response",""
"passed","Thu Aug 07 19:12:30 GMT 2025","Thu Aug 07 19:12:32 GMT 2025","1960","","ui.CreateAccountTest","","ui.CreateAccountTest","userCanCreateAccountTest","userCanCreateAccountTest()",""
"passed","Thu Aug 07 19:12:43 GMT 2025","Thu Aug 07 19:12:45 GMT 2025","1233","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [8] amount=10000.0, recipientName=User, recipientAccountNumber=null, expectedUiError=❌ Please fill all fields and confirm.",""
"passed","Thu Aug 07 19:13:01 GMT 2025","Thu Aug 07 19:13:02 GMT 2025","1075","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [1] amount=0.0, expectedUiError=❌ Please enter a valid amount.",""
"passed","Thu Aug 07 19:12:29 GMT 2025","Thu Aug 07 19:12:29 GMT 2025","106","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank",""
"passed","Thu Aug 07 19:12:24 GMT 2025","Thu Aug 07 19:12:24 GMT 2025","548","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCanChangeNameWithValidDataTest","User can change name with valid data",""
"passed","Thu Aug 07 19:12:27 GMT 2025","Thu Aug 07 19:12:28 GMT 2025","631","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [3] balance=5001.0, errorMessage=Deposit amount exceeds the 5000 limit",""
"passed","Thu Aug 07 19:12:29 GMT 2025","Thu Aug 07 19:12:30 GMT 2025","254","","api.DeleteUserTest","","api.DeleteUserTest","adminCanCreateUserWithCorrectDataTest","Admin can delete user with correct data",""
"passed","Thu Aug 07 19:12:23 GMT 2025","Thu Aug 07 19:12:24 GMT 2025","445","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [4] name=Иван abc, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Thu Aug 07 19:12:40 GMT 2025","Thu Aug 07 19:12:41 GMT 2025","1305","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [5] amount=10000.0, recipientName=User, recipientAccountNumber=, expectedUiError=❌ Please fill all fields and confirm.",""
"passed","Thu Aug 07 19:12:32 GMT 2025","Thu Aug 07 19:12:34 GMT 2025","2145","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCanTransferMoneyWithCorrectDataTest","User can transfer money with correct data",""
"passed","Thu Aug 07 19:13:10 GMT 2025","Thu Aug 07 19:13:11 GMT 2025","672","","ui.CreateUserTest","","ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest","adminCannotCreateUserWithInvalidDataTest()",""
"passed","Thu Aug 07 19:13:03 GMT 2025","Thu Aug 07 19:13:04 GMT 2025","1058","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [3] amount=5000.01, expectedUiError=❌ Please deposit less or equal to 5000$.",""
"passed","Thu Aug 07 19:13:10 GMT 2025","Thu Aug 07 19:13:10 GMT 2025","703","","ui.CreateUserTest","","ui.CreateUserTest","adminCanCreateUserTest","adminCanCreateUserTest()",""
"passed","Thu Aug 07 19:13:04 GMT 2025","Thu Aug 07 19:13:05 GMT 2025","1375","","ui.DepositUserTest","","ui.DepositUserTest","userCanAddDepositWithValidAmount","User can add deposit with valid amount [1] amount=1.0",""
"passed","Thu Aug 07 19:12:28 GMT 2025","Thu Aug 07 19:12:28 GMT 2025","612","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [4] balance=1.0E13, errorMessage=Deposit amount exceeds the 5000 limit",""
"passed","Thu Aug 07 19:12:22 GMT 2025","Thu Aug 07 19:12:22 GMT 2025","452","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [1] name=AB, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Thu Aug 07 19:12:29 GMT 2025","Thu Aug 07 19:12:29 GMT 2025","360","","api.CreateUserTest","","api.CreateUserTest","adminCanCreateUserWithCorrectDataTest","Admin can create user with correct data",""
"passed","Thu Aug 07 19:12:22 GMT 2025","Thu Aug 07 19:12:23 GMT 2025","459","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [2] name=This is a very long name that exceeds fifty characters, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Thu Aug 07 19:12:42 GMT 2025","Thu Aug 07 19:12:43 GMT 2025","1169","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [7] amount=10000.0, recipientName=null, recipientAccountNumber=null, expectedUiError=❌ Please fill all fields and confirm.",""
"passed","Thu Aug 07 19:12:48 GMT 2025","Thu Aug 07 19:12:49 GMT 2025","1662","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCanNotTransferMoneyWithAmountGreaterThanMaxTest","User can not transfer money with amount greater than limit",""
