"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 09 08:11:40 GMT 2025","Sat Aug 09 08:11:41 GMT 2025","441","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [4] name=Иван abc, expectedErrorMessage=Name must contain two words with letters only",""
"failed","Sat Aug 09 08:12:10 GMT 2025","Sat Aug 09 08:12:15 GMT 2025","4623","","ui.LoginUserTest","","ui.LoginUserTest","adminCanLoginWithCorrectDataTest","adminCanLoginWithCorrectDataTest()",""
"passed","Sat Aug 09 08:11:47 GMT 2025","Sat Aug 09 08:11:47 GMT 2025","256","","api.DeleteUserTest","","api.DeleteUserTest","adminCanCreateUserWithCorrectDataTest","Admin can delete user with correct data",""
"passed","Sat Aug 09 08:12:17 GMT 2025","Sat Aug 09 08:12:18 GMT 2025","1055","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [1] amount=0.0, expectedUiError=❌ Please enter a valid amount.",""
"passed","Sat Aug 09 08:11:34 GMT 2025","Sat Aug 09 08:11:35 GMT 2025","1406","","api.CreateAccountTest","","api.CreateAccountTest","userCanCreateAccountTest","User can create account",""
"passed","Sat Aug 09 08:12:15 GMT 2025","Sat Aug 09 08:12:17 GMT 2025","2102","","ui.DepositUserTest","","ui.DepositUserTest","userCanDepositTwiceWithSameAmountAndBalanceIsCorrect","User can deposit twice with the same amount and balance is correct",""
"passed","Sat Aug 09 08:11:35 GMT 2025","Sat Aug 09 08:11:36 GMT 2025","1184","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCanTransferMoneyWithCorrectDataTest","User can transfer money with correct data",""
"passed","Sat Aug 09 08:11:43 GMT 2025","Sat Aug 09 08:11:44 GMT 2025","630","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [1] balance=-1.0, errorMessage=Invalid account or amount",""
"passed","Sat Aug 09 08:11:46 GMT 2025","Sat Aug 09 08:11:47 GMT 2025","89","","api.DeleteUserTest","","api.DeleteUserTest","adminCannotDeleteNonExistentUserTest","Admin can not delete non-existent user",""
"passed","Sat Aug 09 08:11:57 GMT 2025","Sat Aug 09 08:11:59 GMT 2025","1423","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [6] amount=10000.0, recipientName=, recipientAccountNumber=1234567890, expectedUiError=❌ No user found with this account number.",""
"passed","Sat Aug 09 08:13:27 GMT 2025","Sat Aug 09 08:13:27 GMT 2025","0","","API Coverage","","","","API Coverage Dashboard",""
"passed","Sat Aug 09 08:11:46 GMT 2025","Sat Aug 09 08:11:46 GMT 2025","343","","api.CreateUserTest","","api.CreateUserTest","adminCanCreateUserWithCorrectDataTest","Admin can create user with correct data",""
"passed","Sat Aug 09 08:11:45 GMT 2025","Sat Aug 09 08:11:45 GMT 2025","612","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [4] balance=1.0E13, errorMessage=Deposit amount exceeds the 5000 limit",""
"passed","Sat Aug 09 08:11:46 GMT 2025","Sat Aug 09 08:11:46 GMT 2025","100","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots",""
"passed","Sat Aug 09 08:11:45 GMT 2025","Sat Aug 09 08:11:46 GMT 2025","259","","api.CreateUserTest","","api.CreateUserTest","adminCanCreateUserAndGetSuccessfulResponseTest","Admin can create user and get successful response",""
"passed","Sat Aug 09 08:12:04 GMT 2025","Sat Aug 09 08:12:05 GMT 2025","1528","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCanNotTransferMoneyWithAmountGreaterThanMaxTest","User can not transfer money with amount greater than limit",""
"passed","Sat Aug 09 08:11:41 GMT 2025","Sat Aug 09 08:11:42 GMT 2025","542","","api.DepositUserTest","","api.DepositUserTest","userCanAddDepositWithCorrectDataTest","User can add deposit with correct data [1] balance=1.0",""
"passed","Sat Aug 09 08:11:41 GMT 2025","Sat Aug 09 08:11:41 GMT 2025","552","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCanChangeNameWithValidDataTest","User can change name with valid data",""
"passed","Sat Aug 09 08:11:36 GMT 2025","Sat Aug 09 08:11:37 GMT 2025","796","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidDataTest","User can not transfer money with invalid data [1] amount=0.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts",""
"passed","Sat Aug 09 08:11:40 GMT 2025","Sat Aug 09 08:11:40 GMT 2025","448","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [3] name=Invalid Name!@#$, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Sat Aug 09 08:11:46 GMT 2025","Sat Aug 09 08:11:46 GMT 2025","104","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank",""
"passed","Sat Aug 09 08:11:46 GMT 2025","Sat Aug 09 08:11:46 GMT 2025","103","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots",""
